,uberID,RA,DEC,z,mstar,environment,cluster_mass,cluster_name,cluster_radius
34703,133010580910492,133.036384393552,1.90463031336871,0.19746,14873188000.0,Field,,,
34704,136991036009644,136.607787449101,-0.175262207047585,0.21562,60503320000.0,Field,,,
34705,138020965111488,138.074136565427,2.9984016482088705,0.21222,20835630000.0,Field,,,
34706,140000937011914,139.70098763892202,1.03849310262752,0.17479,10645401000.0,Field,,,
34707,130980970410947,130.669523141467,-1.05250755094398,0.19562,47118262000.0,Field,,,
34708,138021134904602,137.914284655134,2.3497791733204,0.15586,4048336400.0,Field,,,
34709,132990841307452,132.791182795925,-0.381607108368323,0.07218,2168919600.0,Field,,,
34710,140000343104849,140.260281688188,0.3732067986695639,0.29289,83892050000.0,Field,,,
34711,131991225111020,131.429741677159,-0.0456480349160539,0.27991,59821363000.0,Field,,,
34712,130980983605230,130.657049693781,-1.59082494979108,0.08611,5959685600.0,Field,,,
34713,132990842309102,132.790208916842,-0.2262663843196939,0.19946,22838841000.0,Field,,,
34714,132981144010053,132.505952043306,-1.13675878978524,0.30379,102309760000.0,Field,,,
34715,137020851707559,137.181404022086,2.62850415157094,0.13697,34793810000.0,Field,,,
34716,133010580910072,133.036386391567,1.8651156947099,0.26941,37216690000.0,Field,,,
34717,135000212304329,135.383501571048,0.324279149436383,0.17136,12272188000.0,Field,,,
34718,133010611501769,133.007592610584,1.08330198540219,0.1078,772128300.0,Field,,,
34719,132990307609883,133.293645301836,-0.152760108481655,0.33123,120075250000.0,Field,,,
34720,137020854008636,137.178881079227,2.72991962878878,0.28881,136893860000.0,Field,,,
34721,130020140507892,130.851465943861,2.65973530277585,0.09829,2913990100.0,Field,,,
34722,135000213904322,135.382070012753,0.32364986983721,0.17091,4487444500.0,Field,,,
34723,134991050900810,134.593774433967,-1.00703653272109,0.24506,47896412000.0,Field,,,
34724,140000293908151,140.306552924465,0.684234780990298,0.29574,136252470000.0,Field,,,
34725,133010596604768,133.02147045707702,1.3657892578427402,0.39785,518316360000.0,ClusterMember,,eFEDSJ085204.5+012132,0.8609746694564819
34726,135000601011562,135.017385396613,1.0054037526445,0.21789,42427458000.0,Field,,,
34727,132981156403815,132.494173820508,-1.7239904777868,0.22834,106138436000.0,Field,,,
34728,130000650705478,129.970609243003,0.432452639019609,0.04213,82901380000.0,Field,,,
34729,137020993303242,137.047764538496,2.2218715032322995,0.2759,97378960000.0,Field,,,
34730,138000698706346,137.925410756739,0.514252615934238,0.16525,37094940000.0,Field,,,
34731,134001065111605,133.580459981627,1.00940434454283,0.24371,74019960000.0,Field,,,
34732,132020115710375,132.874952441655,2.89355627926448,0.20303,21506494000.0,Field,,,
34733,138000362510021,138.242002848871,0.8602053300761691,0.20554,10508853000.0,Field,,,
34734,131010272901846,131.326350789016,1.09042251455021,0.11724,53803938000.0,Field,,,
34735,136991096606204,136.55073934242202,-0.499113097913728,0.19469,8520226000.0,Field,,,
34736,132981095707833,132.551435971537,-1.3456722122868898,0.07086,1040045800.0,Field,,,
34737,136020781303037,136.247541414591,2.20264427858125,0.23519,18529960000.0,Field,,,
34738,136000483005880,136.12856766887398,0.470405914605457,0.1485,9579042000.0,Field,,,
34739,137020719610807,137.305748421714,2.9343255188159705,0.27723,70355910000.0,Field,,,
34740,133980116710198,134.473495992239,-1.1229713045916698,0.22452,49428230000.0,Field,,,
34741,130980985305785,130.655462718825,-1.5385925384564298,0.21112,12967331000.0,Field,,,
34742,137020901501812,137.134274272353,2.08737913801926,0.20183,15163830000.0,Field,,,
34743,139000780702377,138.848195997145,0.140509418627313,0.2229,88824520000.0,Field,,,
34744,135000772509659,134.855895903104,0.826101455749093,0.26137,19816060000.0,Field,,,
34745,133980137605712,134.453819863606,-1.5453762407803795,0.22375,17077916000.0,Field,,,
34746,141001067304934,140.578281406412,0.3812932294332921,0.07964,11884285000.0,Field,,,
34747,134000835300870,133.796835514636,-0.0015113052932391,0.29382,143758100000.0,Field,,,
34748,128990446206993,129.163322826388,-0.424891038567515,0.04047,404257730.0,Field,,,
34749,132990310210619,133.291213367468,-0.0834162220476195,0.16655,29188635000.0,Field,,,
34750,130980986605165,130.654162854366,-1.59696768300864,0.14706,15620762000.0,Field,,,
34751,129010541409054,129.073602294172,1.7692431533958402,0.22861,19349123000.0,Field,,,
34752,139000782402305,138.846667028568,0.133625615863988,0.36827,105158550000.0,Field,,,
34753,141001141700420,140.508336334288,-0.0438128081488668,0.15768,65331520000.0,Field,,,
34754,136991039209357,136.60478898366802,-0.202243835651462,0.37339,72498210000.0,Field,,,
34755,134000719908765,133.905866412015,0.7422180965396391,0.02873,218366830.0,Field,,,
34756,130000652805706,129.968785780594,0.454446208305279,0.14414,121518735000.0,Field,,,
34757,131010274103517,131.32536325403,1.24778102370738,0.2878,111364150000.0,Field,,,
34758,135000215304323,135.380630293605,0.323760201525595,0.17235,27667823000.0,Field,,,
34759,132990304204957,133.297163714829,-0.6163619196888921,0.23302,65678123000.0,Field,,,
34760,140000295509396,140.305106665142,0.801370751949586,0.2118,12386382000.0,Field,,,
34761,130000653307254,129.96818147655,0.5997877807398659,0.1929,73160630000.0,Field,,,
34762,132000247910437,132.349990431105,0.8994618608491141,0.06579,3120951300.0,Field,,,
34763,133010678708820,132.944220895748,1.74715314811461,0.22079,256322320000.0,Field,,,
34764,132000527506062,132.086616650266,0.487480803881933,0.22188,35878908000.0,Field,,,
34765,136000485005868,136.126656491409,0.469169025401927,0.14881,54282957000.0,Field,,,
34766,140000299108592,140.301737120365,0.725684063317202,0.18579,42348397000.0,Field,,,
34767,130990601404631,131.016960302737,-0.647286212122802,0.32415,59602390000.0,Field,,,
34768,137000317611918,137.284372297599,1.03887855300365,0.20682,33074930000.0,Field,,,
34769,138021160701459,137.890586742225,2.05382598439294,0.01255,138765950.0,Field,,,
34770,135990726601844,135.899147595819,-0.90974163807,0.29723,188292140000.0,Field,,,
34771,137020723410279,137.302105211152,2.88448557253097,0.17004,8403450000.0,Field,,,
34772,134000721108052,133.904323388048,0.675033491979514,0.29581,153186840000.0,Field,,,
